"#ID","Service Name","State","Service Description","Price Type","Billing Mode","Price","Tax Rate","Xero Account Name","Quickbooks Inventory Item","Unit Name","Min Price","Max Price","Service Terms","Created","Updated"
"2954942","Outsourced | Entity Formation Services","active","<p>Outsourced</p>","fixed","automatic","850.0","Exempt","","ADVS_Outsourced_Entity Services","","","","","March 14, 2025 08:43 am","November 12, 2025 12:19 pm"
"2967056","Tax | Corporate Tax Provision (ASC 740) Preparation","active","<p>Our <strong>Corporate Tax Provision (ASC 740) Preparation</strong> service provides a comprehensive calculation and documentation of your company's income tax provision in accordance with <strong>Accounting Standards Codification (ASC) 740</strong>. We ensure compliance with U.S. Generally Accepted Accounting Principles (GAAP) while minimizing tax risks and identifying potential opportunities.</p><p>This service is ideal for businesses required to prepare <strong>financial statement tax disclosures</strong>, including public and private companies that must comply with ASC 740 reporting requirements. Whether you need a full provision calculation or just assistance with deferred tax balances, our experienced tax professionals provide accurate and efficient support.</p><p><strong>Key Deliverables:</strong><br>✅ <strong>Current and Deferred Tax Calculation</strong> – Preparation of your company's annual tax provision, including reconciliation of book-to-tax differences.<br>✅ <strong>Deferred Tax Asset &amp; Liability Analysis</strong> – Identifying and tracking temporary differences.<br>✅ <strong>Effective Tax Rate (ETR) Computation</strong> – Ensuring accuracy in your financial reporting.<br>✅ <strong>Uncertain Tax Positions (UTP) Analysis</strong> – Evaluating tax positions per FIN 48.<br>✅ <strong>Tax Footnote Disclosure Preparation</strong> – Assisting in drafting required financial statement disclosures.<br>✅ <strong>Audit Support</strong> – Providing documentation and explanations for external auditors.</p>","fixed","automatic","25000.0","Exempt","","Tax_Prep_1120c_C-Corp","","","","<ol> <li> <strong>Scope of Work:</strong><ul> <li>Our team will prepare your company's tax provision in accordance with <strong>ASC 740</strong> for the specified tax year.</li> <li>The service includes calculations, schedules, and supporting documentation for financial statement disclosures.</li> <li>Assistance with auditor inquiries is included, but complex audit support beyond routine questions may incur additional fees.</li> <li>This engagement does <strong>not</strong> include the preparation or filing of federal or state income tax returns unless separately agreed upon.</li> </ul> </li> <li> <strong>Client Responsibilities:</strong><ul> <li>Timely provision of financial statements, trial balances, tax return data, and any other necessary documents.</li> <li>Cooperation with our team to clarify business transactions that may impact tax calculations.</li> </ul> </li> <li> <strong>Pricing &amp; Payment Terms:</strong><ul> <li>Pricing is based on the company's size, complexity, and whether it is a public or private entity.</li> <li>A <strong>50% retainer</strong> is required upfront, with the remaining balance due upon completion.</li> <li>Additional fees may apply if the scope expands beyond the original agreement.</li> </ul> </li> <li> <strong>Revisions &amp; Adjustments:</strong><ul> <li>Up to <strong>two rounds of revisions</strong> are included. Additional revisions will be billed at an hourly rate.</li> <li>If there are material changes in financials or tax positions after initial calculations, additional fees may apply.</li> </ul> </li> <li> <strong>Limitations of Service:</strong><ul> <li>We do not provide legal opinions or guarantee tax positions.</li> <li>While we aim for accuracy, final tax positions should be reviewed with your external auditors and internal finance team.</li> </ul> </li> <li> <strong>Confidentiality &amp; Data Security:</strong><ul> <li>All client data will be handled with strict confidentiality.</li> <li>Secure portals will be used for document exchange to protect sensitive information.</li> </ul> </li> <li> <strong>Additional Fees:</strong><ol> <li> <strong>Expedited turnaround</strong> (&lt;2 weeks): <ins>25% premium.</ins> </li> <li> <strong>Complex M&amp;A or restructuring analysis:</strong> Billed separately.</li> <li> <strong>Uncertain tax position (FIN 48) analysis:</strong> Custom pricing based on complexity.</li> <li> <strong>Extended audit support</strong> beyond routine questions: Hourly billing at $250–$500/hr.</li> </ol> </li> </ol><figure class=""table""><table><thead><tr> <th><strong>Company Type</strong></th> <th><strong>Annual Revenue</strong></th> <th><strong>Typical Pricing</strong></th> <th><strong>Turnaround Time</strong></th> </tr></thead></table></figure><figure class=""table""><table><tbody><tr> <td><strong>Small Private Company</strong></td> <td>&lt;$50M</td> <td>$3,500 – $7,500</td> <td>2–4 weeks</td> </tr></tbody></table></figure><figure class=""table""><table><tbody><tr> <td><strong>Mid-Sized Private Company</strong></td> <td>$50M–$500M</td> <td>$7,500 – $15,000</td> <td>3–6 weeks</td> </tr></tbody></table></figure><figure class=""table""><table><tbody><tr> <td><strong>Large Private/Public Company</strong></td> <td>$500M</td> <td>$15,000 – $50,000+</td> <td>4–8 weeks</td> </tr></tbody></table></figure><figure class=""table""><table><tbody><tr> <td><strong>Multinational Corporation</strong></td> <td>Any size w/ foreign ops</td> <td>$25,000 – $75,000+</td> <td>6–10 weeks</td> </tr></tbody></table></figure>","March 21, 2025 08:33 am","November 11, 2025 04:56 pm"
"2967058","Tax | R&D Tax Credit Study","active","<p>Our <strong>R&amp;D Tax Credit Study</strong> helps businesses identify and maximize tax savings through the federal and state <strong>Research &amp; Development (R&amp;D) Tax Credit</strong>. This credit is available to companies engaged in activities that improve products, processes, software, or technology—regardless of industry.</p><p>Through a <strong>comprehensive analysis of qualifying expenses</strong>, we ensure compliance with IRS guidelines while optimizing your tax credit claim. Our team of tax professionals will work closely with your company to document eligible activities and expenses, minimizing risk and maximizing your benefit.</p><p><strong>Key Deliverables:</strong><br>✅ <strong>Eligibility Assessment</strong> – Identifying qualifying R&amp;D activities under IRS Section 41.<br>✅ <strong>Qualified Research Expense (QRE) Calculation</strong> – Analysis of wages, supplies, and contract research costs.<br>✅ <strong>Tax Credit Computation</strong> – Calculation of federal and applicable state R&amp;D credits.<br>✅ <strong>Substantiation &amp; Documentation</strong> – Detailed reporting to support IRS and state compliance.<br>✅ <strong>Amended Returns (if applicable)</strong> – Assistance with retroactive claims for prior years.<br>✅ <strong>Audit Defense Support</strong> – If needed, we provide documentation and representation in the event of an IRS or state audit.</p>","fixed","automatic","7500.0","Exempt","","Tax_Prep_Sales Tax","","","","<ol><li><strong>Scope of Work:</strong><ul><li>We will conduct a thorough review of your company's R&amp;D activities and expenses for the tax year(s) under analysis.</li><li>The service includes <strong>identification, documentation, and computation</strong> of eligible R&amp;D tax credits.</li><li>If applicable, we will assist with <strong>amended return filings</strong> for prior-year claims.</li><li>Audit defense is <strong>not</strong> included but can be provided separately if required.</li></ul></li><li><strong>Client Responsibilities:</strong><ul><li>Providing financial records, payroll data, project documentation, and other relevant materials.</li><li>Designating a key point of contact (finance, engineering, or R&amp;D personnel) for interviews and data requests.</li><li>Ensuring timely submission of required documents to prevent delays.</li></ul></li><li><strong>Pricing &amp; Payment Terms:</strong><ul><li>Pricing is <strong>based on the size and complexity</strong> of your R&amp;D activities. (See <strong>Typical Structure &amp; Pricing Model</strong> below.)</li><li>A <strong>50% deposit</strong> is required upfront, with the remaining balance due upon completion of the study.</li><li><strong>Contingency-based pricing</strong> (e.g., % of credit secured) is available upon request but may be subject to legal restrictions.</li></ul></li><li><strong>Revisions &amp; Adjustments:</strong><ul><li>Up to <strong>two rounds of revisions</strong> are included. Additional revisions will be billed at an hourly rate.</li><li>If new eligible expenses are identified after initial calculations, additional fees may apply for recalculations.</li></ul></li><li><strong>Limitations of Service:</strong><ul><li>We do <strong>not</strong> provide legal opinions on R&amp;D tax positions.</li><li>While we aim for accuracy and compliance, final credit claims are subject to IRS/state review.</li></ul></li><li><strong>Confidentiality &amp; Data Security:</strong><ul><li>All client data will be handled with strict confidentiality.</li><li>Secure portals will be used for document exchange to protect sensitive information.</li></ul></li><li><strong>Additional Fees:</strong><ol><li><strong>Expedited turnaround</strong> (&lt;4 weeks): +25% premium.</li><li><strong>Multi-year study</strong> (claiming multiple tax years): Custom pricing.</li><li><strong>Audit support (if required)</strong>: Hourly rate of $250–$500/hr.</li></ol></li><li><strong>Contingency Pricing Option (if allowed in your jurisdiction):</strong><ol><li><strong>10–20% of the credit secured</strong>, subject to a minimum fee.</li><li><strong>Hybrid models</strong> (lower fixed fee + percentage of credit) available upon request.</li></ol></li></ol>","March 21, 2025 08:35 am","November 11, 2025 05:19 pm"
"2973236","Tax | State Tax Representation","active","<p>On behalf of the client, Motta Financial will initiate and manage communication with the applicable state Department of Revenue or Taxation under a valid Power of Attorney (Form M-2848 or state equivalent). This service includes:</p><ul><li>Preparing and submitting the POA form to the state tax authority</li><li>Contacting the state agency to request account transcripts, verify outstanding balances, or clarify notices</li><li>Following up on any compliance issues or tax filings as necessary</li><li>Providing a summary of findings and recommended next steps</li></ul><p>This service is billed separately and may vary in cost based on the complexity and scope of the request.</p>","fixed","automatic","199.0","Exempt","","TAX_Advisory_IRS Representation","","","","","March 25, 2025 02:02 pm","November 11, 2025 05:26 pm"
"2986855","Tax | Planning (Quarterly)","active","<h2>Quarterly Tax Optimization Strategy</h2><p><strong>Strategic tax management to minimize liability and maximize financial efficiency</strong></p><h3>Scope of Work</h3><ul><li>Quarterly review of tax position</li><li>Identify tax-saving opportunities</li><li>Project estimated tax obligations</li><li>Recommend deductions and credits</li><li>Align tax strategies with business goals</li></ul><h3>Key Outcomes</h3><ul><li>Reduced tax liabilities</li><li>Improved cash flow management</li><li>Proactive IRS compliance</li><li>Enhanced financial predictability</li></ul><p>Requires client collaboration and timely financial documentation.</p>","fixed","automatic","625.0","Exempt","","TAX_Advisory_Tax Planning","","","","","April 3, 2025 11:10 am","November 12, 2025 12:28 pm"
"2987307","Advisory | Entity Formation | S-Corporation (1120s)","active","<p>Let us handle the heavy lifting of getting your business up and running with the right structure. Our S Corporation Entity Formation service includes everything you need to form your business and stay compliant from day one. We'll guide you through the entire process — from state registration to federal filings — with white-glove support and expert advice at every step.</p><p>This service includes:</p><ul><li> <strong>Entity Formation &amp; State Registration</strong> (Secretary of State filing in your chosen state)</li><li><strong>S Corporation Election (IRS Form 2553 filing)</strong></li><li> <strong>EIN Application</strong> (Employer Identification Number through the IRS)</li><li> <strong>Professional Operating Agreement</strong> prepared by a partnering business attorney</li><li> <strong>Registered Agent Coordination</strong> (if applicable)</li><li> <strong>Initial Compliance Setup Guidance</strong> (tax accounts, licenses, etc.)</li></ul><p>By the end of this process, your business will be properly structured as an S Corporation, legally compliant, and ready to operate — with fewer headaches and no ""did-I-miss-anything?"" stress.</p>","fixed","automatic","1200.0","Exempt","","ADVS_Entity Mgmt_Entity Formation","","","","<ul><li><strong>Scope of Work</strong>: This engagement covers a one-time formation service for a single-member or multi-member S Corporation. This includes document preparation, filings, coordination with a licensed attorney for a custom Operating Agreement, and obtaining an EIN from the IRS.</li><li><strong>Jurisdiction</strong>: Services are limited to formation in a single U.S. state. Additional state registrations (foreign qualification, sales tax permits, etc.) may be added for an additional fee.</li><li><strong>Turnaround Time</strong>: Typical formation timelines range from 7–15 business days, depending on state processing times and responsiveness of client in providing required information.</li><li><strong>Client Responsibilities</strong>: Client must provide timely responses to information requests and any personal identification documents needed for filings.</li><li><strong>Exclusions</strong>: Ongoing legal advisory services, tax return preparation, and monthly bookkeeping are not included but may be quoted separately.</li><li><strong>Legal Disclaimer</strong>: While we coordinate with legal professionals for certain deliverables (like the Operating Agreement), Motta is not a law firm and does not provide legal advice. We recommend all clients review formation documents with their own attorney.</li></ul><figure class=""table""><table><thead><tr><th>Service Component</th><th>Price Range</th></tr></thead><tbody><tr><td>State Entity Formation &amp; Filing</td><td>$200 – $300</td></tr><tr><td>EIN Application</td><td>$75 – $150</td></tr><tr><td>Operating Agreement (Attorney)</td><td>$400 – $600</td></tr><tr><td>S Election Filing</td><td>$100 – $150</td></tr><tr><td>Registered Agent (if needed)</td><td>$100 – $150/year</td></tr><tr><td>&nbsp;</td><td>&nbsp;</td></tr></tbody></table></figure>","April 3, 2025 06:07 pm","November 11, 2025 04:59 pm"
"2990660","Tax | Corporate Tax Advisory","active","<p>Year-round access to our team for tax strategy, planning, and consultation. We act as your <strong>outsourced tax department</strong>, providing guidance on compensation, distributions, tax law changes, multi-state activity, and entity strategy.</p><p><strong>Includes:</strong></p><ul><li>Strategic guidance on tax positions, elections, and entity structure</li><li>Quarterly review of compensation and distribution strategy</li><li>Proactive communication on deadlines, estimated payments, and tax law updates</li><li>Email access and scheduled calls with a tax advisor</li><li>Coordination with internal finance team on deliverables and timelines</li></ul><p><strong>Excludes:</strong></p><ul><li>Formal tax opinions or legal advice</li><li>M&amp;A transaction structuring (can be scoped separately)</li></ul>","fixed","automatic","1750.0","Exempt","","TAX_Advisory_Tax Planning","","","","<ul><li><strong>Client Responsibilities:</strong><br>Client agrees to provide timely, complete, and accurate documentation and financial records needed to perform services. Delays in document delivery may affect turnaround time and filing deadlines.</li><li><strong>Service Timeline:</strong><br>Engagement begins upon signed agreement and receipt of onboarding documents. Tax filings will be prepared in accordance with IRS and state deadlines based on document availability.</li><li><strong>Estimated Payments &amp; Deadlines:</strong><br>We will provide quarterly estimated tax payments if requested. Client is responsible for remitting all taxes by deadlines.</li><li><strong>Changes in Scope:</strong><br>Any additional services requested outside of this proposal (e.g., additional states, amended returns, audit support, new shareholder K-1s) will be quoted separately and require written approval.</li><li><strong>Communication &amp; Review:</strong><br>We recommend at least one mid-year and one year-end review meeting. Email and scheduled Zoom/phone support is included in advisory services.</li><li><strong>Billing &amp; Payment Terms:</strong><br>Invoices are due upon receipt or as scheduled. Monthly advisory services are billed in advance. Work may pause if payment is not received per agreed terms.</li><li><strong>Termination:</strong><br>Either party may terminate the engagement with 30 days' notice. Any unbilled work-in-progress will be invoiced at time of termination.</li></ul>","April 7, 2025 09:15 am","November 11, 2025 04:55 pm"
"2993251","Tax | W-7 Preparation & Submission","active","<h2>Service Purpose</h2><p>Assist foreign individuals in obtaining a U.S. Taxpayer Identification Number (TIN) by professionally preparing and submitting the IRS Form W-7.</p><h2>What We'll Do</h2><ul><li>Review client's eligibility for W-7 application</li><li>Complete Form W-7 accurately</li><li>Verify and submit required documentation</li><li>Track application status with the IRS</li><li>Provide guidance throughout the process</li></ul><h2>Client Benefits</h2><ul><li>Obtain a unique U.S. Taxpayer Identification Number</li><li>Ensure full compliance with IRS requirements</li><li>Simplify tax-related documentation for foreign individuals</li><li>Minimize potential application errors</li></ul><p>Final approval is determined by the IRS.</p>","fixed","automatic","400.0","Exempt","","TAX_Advisory_IRS Representation","","","","","April 8, 2025 10:38 pm","November 11, 2025 05:39 pm"
"2998005","Due Diligence | Business Review & Assessment","active","<h3>Strategic Business Performance Evaluation</h3><p>Our comprehensive assessment provides a targeted analysis of your organization's financial and operational landscape, focusing on:</p><ul><li> <strong>Financial Insights</strong><ul><li>Detailed financial statement review</li><li>Profitability and cash flow analysis</li><li>Performance trend assessment</li></ul> </li><li> <strong>Operational Optimization</strong><ul><li>Process efficiency evaluation</li><li>Cost-saving identification</li><li>Risk management review</li></ul> </li><li> <strong>Strategic Positioning</strong><ul><li>Competitive landscape analysis</li><li>Industry benchmarking</li><li>Growth recommendations</li></ul> </li></ul><h4>Key Deliverables</h4><ul><li>Comprehensive written report</li><li>Executive summary</li><li>Actionable strategic recommendations</li></ul><p>Uncover your business's potential and strategic opportunities.</p><p>&nbsp;</p>","fixed","automatic","500.0","Exempt","","ADVS_M&A_Mergers & Acquisitions Support","","","","","April 12, 2025 03:19 pm","November 12, 2025 12:21 pm"
"3007895","Advisory | Custom Budget Plan","active","<h2>Comprehensive Financial Roadmap Tailored to Your Business Needs</h2><p>Our <strong>Custom Budget Plan</strong> provides a strategic financial blueprint designed to optimize your company's fiscal performance and support long-term growth objectives. Through a detailed analysis of your current financial landscape, we will:</p><h3>Scope of Work</h3><ul><li>Conduct an in-depth review of your current revenue streams and expense structures</li><li>Develop a personalized budget that aligns with your specific business goals and industry benchmarks</li><li>Identify potential cost-saving opportunities and revenue enhancement strategies</li><li>Create flexible financial projections with multiple scenario analyses</li></ul><h3>Deliverables</h3><ul><li>Detailed budget document with line-item recommendations</li><li>Quarterly performance tracking worksheet</li><li>Recommendations for financial efficiency and resource allocation</li><li>Actionable insights to support strategic decision-making</li></ul><h3>Key Benefits</h3><ul><li>Enhanced financial visibility and control</li><li>Improved cash flow management</li><li>Data-driven approach to financial planning</li><li>Customized strategies that reflect your unique business model</li></ul><p>Note: This plan is designed to provide a comprehensive financial roadmap, adaptable to your evolving business needs and market conditions.</p>","fixed","automatic","1500.0","Exempt","","ACCT_FP&A_Budgeting & Forecasting","","","","","April 22, 2025 11:41 am","November 11, 2025 04:54 pm"
"3009859","Tax | State Nexus Analysis","active","<h3>Service Objective</h3><p>Comprehensive evaluation of your business's state tax filing obligations across multiple jurisdictions, identifying potential nexus triggers and compliance requirements.</p><h3>Key Outcomes</h3><ul><li>Detailed assessment of operational tax exposure</li><li>Identification of state-specific reporting requirements</li><li>Analysis of physical and economic nexus thresholds</li><li>Strategic recommendations for tax compliance</li></ul><h3>Scope</h3><ul><li>Review of business operations and sales across states</li><li>Evaluation of physical and economic presence</li><li>Comprehensive tax risk assessment</li><li>Actionable compliance strategy</li></ul><h3>Value Proposition</h3><ul><li>Minimize unexpected state tax liabilities</li><li>Proactively manage multi-state tax compliance</li><li>Reduce audit and regulatory risks</li></ul><p>Recommendations based on current state tax regulations.</p>","fixed","automatic","1500.0","Exempt","","ADVS_Compliance_Compliance Filings","","","","","April 23, 2025 12:18 pm","November 11, 2025 05:24 pm"
"3021298","Marketing | Boston Celtics Tickets","active","<h2>Service Highlights</h2><p>Comprehensive corporate ticket procurement for Boston Celtics games, focusing on strategic entertainment and client engagement.</p><h3>Key Offerings</h3><ul><li>Premium ticket selection in TD Garden</li><li>Customized game ticket packages</li><li>VIP seating options</li><li>Flexible ticket management</li></ul><h3>Scope</h3><ul><li>Consultation on entertainment objectives</li><li>Ticket sourcing and allocation</li><li>Corporate event coordination</li></ul><p><strong>Deliverables</strong>: – Confirmed game tickets – Ticket manifest – Strategic entertainment alignment</p><p>Pricing based on current NBA season availability and type of game.</p>","fixed","automatic","0.0","Exempt","","Season Tickets","","","","","May 1, 2025 06:53 pm","November 11, 2025 04:33 pm"
"3026813","Due Diligence | Business Acquisition","active","<p>This service provides an in-depth analysis of a target business prior to acquisition. Motta Financial's advisors will conduct a financial and tax due diligence review, perform a valuation assessment, evaluate risk exposure, and assist in structuring insights to support decision-making. This includes:</p><ul><li>Review of financial statements and tax compliance</li><li>Assessment of accounting policies and unusual transactions</li><li>Normalization of EBITDA and working capital</li><li>Entity structure and liability analysis</li><li>Identification of red flags and risk exposure</li><li>Coordination with legal advisors as needed</li><li>Summary due diligence report with key insights and recommendations</li></ul>","fixed","automatic","3500.0","Exempt","","ADVS_M&A_Mergers & Acquisitions Support","","","","<p><strong>Deliverables:</strong></p><ul><li>Summary Due Diligence Report</li><li>Valuation Analysis (based on industry-standard approaches)</li><li>Tax &amp; Compliance Checklist</li><li>Optional: Participation in negotiation discussions or review of terms</li></ul><p><strong>Exclusions:</strong> Legal review of contracts, audit procedures, or legal due diligence must be handled by your attorney.</p><p><strong>Client Responsibilities:</strong> Timely provision of required documents and access to relevant third parties (e.g., seller's accountant or broker).</p>","May 6, 2025 03:55 pm","November 11, 2025 04:46 pm"
"3035076","Tax | Quarterly Tax Estimates","active","<h3>Service Outcome</h3><p>Proactively manage quarterly tax estimates to optimize cash flow and minimize potential IRS penalties through precise tax calculations and timely filing.</p><h3>Scope</h3><ul><li>Calculate quarterly estimated tax payments based on projected income</li><li>Prepare and submit federal and state estimated tax forms</li><li>Provide strategic tax planning recommendations</li><li>Ensure compliance with tax regulations</li></ul><h3>Deliverables</h3><ul><li>Quarterly tax estimate calculations</li><li>Completed tax payment forms</li><li>Tax planning consultation</li></ul><p>Note: Final tax liability may vary based on year-end income and deductions.</p>","fixed","automatic","500.0","Exempt","","ACCT_FP&A_Budgeting & Forecasting","","","","","May 13, 2025 12:46 pm","November 12, 2025 12:15 pm"
"3037435","Tax | RSU Vest - Tax Analysis & Estimates","active","<h3>Service Objective</h3><p>Provide comprehensive tax estimation and strategic planning for Restricted Stock Unit (RSU) vestings to help executives and employees optimize their equity compensation tax strategy.</p><h3>Key Deliverables</h3><ul><li>Calculate precise federal, state, and local tax implications for RSU vest events</li><li>Estimate tax withholding based on current compensation structure</li><li>Project potential tax liabilities</li><li>Identify tax optimization strategies</li></ul><h3>Scope</h3><ul><li>Review RSU vesting schedule</li><li>Analyze individual tax filing status</li><li>Assess tax impact for each vest event</li><li>Recommend tax management approaches</li><li>Prepare estimated tax payment projections</li></ul><h3>Expected Outcomes</h3><ul><li>Clear tax consequences for RSU vestings</li><li>Strategic tax liability minimization</li><li>Accurate financial planning</li><li>Ensure IRS compliance</li></ul><p>Note: Actual tax outcomes may vary based on individual circumstances.</p>","fixed","automatic","1500.0","Exempt","","TAX_Advisory_Tax Planning","","","","","May 14, 2025 05:41 pm","November 11, 2025 05:18 pm"
"3037437","Reimbursement | Attorney Fee's","active","<h2>Service Overview</h2><p>Comprehensive legal support for efficient attorney fee transfer and management between law firms and legal professionals.</p><h3>Key Deliverables</h3><ul><li>Prepare legally compliant fee transfer documentation</li><li>Analyze existing fee agreements</li><li>Calculate and allocate legal fees</li><li>Verify compliance with bar association regulations</li></ul><h3>Scope of Work</h3><ul><li>Review current fee structures</li><li>Draft legally binding transfer agreements</li><li>Ensure professional and ethical compliance</li><li>Provide tax implications guidance</li></ul><h3>Expected Outcomes</h3><ul><li>Legally sound fee transfer documentation</li><li>Reduced dispute risks</li><li>Clear financial transparency</li><li>Streamlined fee allocation process</li></ul><p>Prepared in strict accordance with state and federal legal guidelines.</p>","fixed","automatic","0.0","Exempt","","ADVS_Retained Consulting Services","","","","","May 14, 2025 06:05 pm","November 11, 2025 04:44 pm"
"3037438","Due Diligence | Sale's Documents","active","<h2>Sales Document Review and Drafting</h2><p>Our service provides a comprehensive review and refinement of transfer documents and promissory notes to protect your financial interests.</p><h3>Key Outcomes</h3><ul><li>Meticulous document analysis</li><li>Legal and financial risk identification</li><li>Precise editing for clarity and compliance</li><li>Verification of financial terms</li></ul><h3>Scope</h3><ul><li>Review up to 3 related documents</li><li>One round of comprehensive edits</li><li>Professional consultation on recommended changes</li></ul><p>Additional documents or extensive revisions may incur extra fees.</p>","fixed","automatic","0.0","Exempt","","ADVS_M&A_Mergers & Acquisitions Support","","","","","May 14, 2025 06:06 pm","November 11, 2025 05:22 pm"
"3045375","Payroll | Seasonal Employee","active","<p>We provide end-to-end payroll support for seasonal staff, ensuring accurate pay, tax compliance, and timely filings during peak employment periods.</p><p><strong>Included Services:</strong></p><ul><li>Setup and onboarding of seasonal employees</li><li>Payroll processing with tax withholdings</li><li>Filing of payroll tax returns (federal and state)</li><li>Direct deposit and paystub distribution</li><li>Year-end W-2 preparation and delivery</li></ul>","fixed","automatic","25.0","Exempt","","PYRL_Payroll_Payroll Services","","","","","May 20, 2025 02:28 pm","November 11, 2025 05:12 pm"
"3047363","Accounting | Bookkeeping | Review, Clean Up & Optimization","active","<p>This service provides a comprehensive review and clean-up of your company's financial records to ensure accuracy, compliance, and readiness for tax filing or ongoing financial management. Ideal for businesses that have fallen behind or need to prepare their books for a smooth tax season.</p><p><strong>What's Included:</strong></p><ul><li>Review and correction of historical transactions</li><li>Bank and credit card reconciliations</li><li>Cleanup of chart of accounts and classifications</li><li>Identification and resolution of discrepancies</li><li>Preparation of financial reports for tax filing or advisory use</li><li>Support for amended return filings when prior period errors are identified</li><li>Recommendations for improving bookkeeping processes going forward</li></ul><p><strong>Ideal for:</strong><br>Businesses that are behind on their books, preparing for tax season, onboarding a new accountant, or seeking a fresh financial foundation.</p>","fixed","automatic","999.0","Exempt","","ACCT_Bookkeeping_Onboarding","","","","","May 21, 2025 03:33 pm","November 12, 2025 10:11 am"
"3055558","Compliance | EIN Update","active","<h3>Service Overview</h3><p>Comprehensive assistance in updating or correcting your business's Employer Identification Number (EIN) records with the IRS to ensure accurate tax identification.</p><h3>Scope of Work</h3><ul><li>Review current EIN documentation</li><li>Identify and document necessary updates</li><li>Prepare and submit required IRS forms</li><li>Confirm successful EIN update processing</li><li>Provide confirmation documentation</li></ul><h3>Expected Outcomes</h3><ul><li>Accurate tax identification information</li><li>Eliminate potential IRS communication issues</li><li>Streamline tax reporting and compliance</li></ul><h3>Deliverables</h3><ul><li>Completed IRS update forms</li><li>IRS update confirmation</li><li>Detailed change report</li></ul><p>Note: Processing times may vary.</p>","fixed","automatic","99.0","Exempt","","ADVS_Entity Mgmt_Entity Formation","","","","","May 27, 2025 02:59 pm","November 11, 2025 04:56 pm"
"3057868","Payroll | Quarterly Tax Filings Services","active","<h2>Quarterly Payroll Tax Compliance</h2><p>Ensure accurate and timely payroll tax reporting for your business through comprehensive quarterly filings. Our service includes:</p><h3>Key Deliverables</h3><ul><li>Prepare and submit quarterly federal (Form 941) and state payroll tax returns</li><li>Calculate and report employment taxes</li><li>Reconcile employee wages and tax withholdings</li><li>Maintain compliance with tax regulations</li></ul><h3>Scope of Work</h3><ul><li>Validate payroll records</li><li>Compute tax liabilities</li><li>Complete federal and state quarterly tax reports</li><li>Provide audit-ready documentation</li></ul><h3>Benefits</h3><ul><li>Reduce tax penalty risks</li><li>Streamline payroll reporting</li><li>Professional tax management</li></ul><p>Service covers businesses with up to 50 employees. Complex payroll structures may incur additional fees.</p>","fixed","automatic","200.0","Exempt","","PYRL_Payroll_Payroll Services","","","","","May 28, 2025 12:48 pm","November 11, 2025 05:14 pm"
"3057906","Tax | IRS Audit Representation","active","<h2>Service Overview</h2><p>Expert representation during IRS or state tax authority audits, managing all communication and interactions to protect your financial interests.</p><h2>Key Deliverables</h2><ul><li>Comprehensive audit response preparation</li><li>Direct communication with tax auditors</li><li>Strategic defense of tax documentation</li><li>Potential reduction of tax liabilities and penalties</li></ul><h2>Scope of Work</h2><ul><li>Detailed review of tax returns and audit documentation</li><li>Professional representation at audit meetings</li><li>Negotiation of audit findings</li><li>Appeals process support if required</li></ul><h2>Client Benefits</h2><ul><li>Minimize administrative burden</li><li>Professional navigation of complex tax procedures</li><li>Potential mitigation of additional tax assessments</li><li>Preserve business financial standing</li></ul><p>Outcomes may vary based on specific audit circumstances.</p>","fixed","automatic","5000.0","Exempt","","TAX_Advisory_IRS Representation","","","","","May 28, 2025 01:00 pm","December 31, 2025 07:39 am"
"3160212","Tax | Energy Credit Analysis","active","<p>Our Energy Credit Analysis helps individuals and businesses turn energy-efficient upgrades—like solar panels, HVAC systems, and insulation—into powerful tax savings. We identify eligible federal and state energy credits (like 25D, 179D, and 45L), review documentation, and ensure nothing gets missed.</p><p>From coordinating with contractors to audit-ready filings, we handle the details so you can focus on the savings.</p>","fixed","automatic","150.0","Exempt","","Tax_Prep_1040_Individual","","","","","July 31, 2025 04:27 pm","November 12, 2025 12:26 pm"
"3160947","Advisory | Foreign LLC Registration","active","<p>Expanding your business across state lines? We've got your back. Our Foreign LLC Registration service ensures your company is properly authorized to operate in any U.S. state outside its home base—compliantly and stress-free.</p><p>Whether you're entering a new market, hiring remote employees, or just want to avoid nasty compliance penalties, our team will handle the paperwork, coordinate with the Secretary of State, and navigate all those red-tape landmines on your behalf. From name registration to obtaining a registered agent, we make it seamless.</p>","fixed","automatic","300.0","Exempt","","ADVS_Entity Mgmt_Entity Formation","","","","","August 1, 2025 11:46 am","November 11, 2025 05:08 pm"
